vehicle_id,model,manufacture_year,age_years,age_months,mileage_km,mileage_miles,battery_capacity_kwh,current_capacity_kwh,battery_health_percent,battery_cycles,base_price_lkr,region,region_cost_multiplier,avg_temperature_c,fast_charge_ratio,home_charging_available,public_charging_frequency,previous_repairs,needs_repair,repair_type,service_provider,labor_hours,labor_rate_lkr_per_hour,labor_cost_lkr,parts_cost_lkr,diagnostic_fee_lkr,service_charge_lkr,total_repair_cost_lkr,under_warranty,warranty_coverage_percent,out_of_pocket_cost_lkr,total_cost_usd,out_of_pocket_usd
SLEV_00096,Tesla Model 3,2023,3,36,40515,25174,75,68.91,91.87,202,18000000,Ratnapura,0.87,26.6,0.471,True,Frequent,0,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00097,Mahindra e2o,2016,10,120,117806,73201,10,6.6,65.95,589,2500000,Anuradhapura,0.85,28.7,0.367,False,Very Frequent,4,True,Onboard Charger Replacement,General Auto Workshop,4.38,2636.6,11550.97,789348.75,14433.57,55672.18,885490.89,False,0.0,885490.89,2951.64,2951.64
SLEV_00098,Mercedes B250e,2017,9,108,68185,42368,28,19.92,71.13,340,18000000,Kurunegala,0.88,30.6,0.296,False,Rare,4,True,Charging Port Repair,Authorized Dealer,7.47,2678.48,20008.73,91643.78,12051.04,6383.16,127450.57,False,0.0,127450.57,424.84,424.84
SLEV_00099,Nissan Leaf 62kWh,2019,7,84,57176,35527,62,47.47,76.56,285,12000000,Kurunegala,0.88,29.1,0.329,True,Frequent,4,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00100,Hyundai IONIQ Electric,2022,4,48,18261,11346,38,32.47,85.45,91,15000000,Kurunegala,0.88,29.7,0.186,True,Occasional,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00101,MG ZS EV,2023,3,36,29082,18070,44,38.33,87.12,145,11000000,Anuradhapura,0.85,30.2,0.199,False,Rare,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00102,Volkswagen ID.4,2022,4,48,27617,17160,77,66.97,86.97,138,14000000,Colombo,1.15,27.5,0.259,False,Very Frequent,2,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00103,BYD Atto 3,2023,3,36,22884,14219,60,49.22,82.03,114,12000000,Kandy,0.95,30.4,0.237,False,Frequent,0,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00104,Nissan Leaf,2019,7,84,91485,56846,40,30.21,75.52,457,9000000,Kurunegala,0.88,31.6,0.322,True,Occasional,4,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00105,Wuling Air EV,2024,2,24,16010,9948,26,23.44,90.17,80,4500000,Jaffna,0.9,30.9,0.206,True,Very Frequent,0,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00106,Mercedes B250e,2015,11,132,108546,67447,28,18.47,65.95,542,18000000,Kandy,0.95,27.4,0.3,True,Frequent,5,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00107,Tesla Model S,2023,3,36,26164,16257,100,84.92,84.92,130,33000000,Negombo,1.0,34.4,0.067,True,Occasional,2,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00108,Tesla Model S,2022,4,48,46886,29133,100,84.69,84.69,234,33000000,Batticaloa,0.82,28.9,0.115,False,Very Frequent,2,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00109,BMW i3,2016,10,120,89395,55547,42,27.56,65.62,446,15000000,Galle,0.9,31.0,0.131,True,Very Frequent,4,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00110,MG ZS EV,2019,7,84,73587,45724,44,31.48,71.55,367,11000000,Galle,0.9,25.4,0.117,False,Occasional,2,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00111,Hyundai Kona Electric,2023,3,36,42292,26279,64,59.92,93.63,211,15000000,Anuradhapura,0.85,28.7,0.276,True,Frequent,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00112,Tesla Model S,2018,8,96,12967,8057,100,78.94,78.94,64,33000000,Kandy,0.95,28.3,0.157,True,Frequent,2,True,12V Auxiliary Battery,Hybrid Hub (Edirisinghe),1.43,2065.54,3831.13,76099.53,9121.32,5067.95,90394.07,False,0.0,90394.07,301.31,301.31
SLEV_00113,Nissan Leaf 62kWh,2022,4,48,50902,31629,62,50.01,80.66,254,12000000,Colombo,1.15,25.4,0.18,True,Rare,2,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00114,BYD Atto 3,2024,2,24,23912,14858,60,52.39,87.31,119,12000000,Batticaloa,0.82,25.2,0.152,False,Frequent,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00115,Volkswagen ID.4,2024,2,24,21518,13370,77,66.87,86.85,107,14000000,Colombo,1.15,26.8,0.347,True,Very Frequent,0,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00116,Nissan Leaf 62kWh,2019,7,84,79253,49245,62,48.22,77.78,396,12000000,Negombo,1.0,27.9,0.516,True,Occasional,2,True,Battery Pack Reconditioning,General Auto Workshop,17.28,3016.32,52114.68,405242.75,5702.68,12751.57,470998.17,False,0.0,470998.17,1569.99,1569.99
SLEV_00117,BMW i3,2016,10,120,122158,75905,42,25.44,60.58,610,15000000,Anuradhapura,0.85,24.8,0.229,False,Rare,2,True,Charging Port Repair,General Auto Workshop,4.39,1504.98,6604.81,218373.11,9743.91,9169.03,239383.5,False,0.0,239383.5,797.94,797.94
SLEV_00118,Kia Niro EV,2022,4,48,41380,25712,64,54.57,85.26,206,15000000,Colombo,1.15,27.5,0.348,True,Very Frequent,1,True,Battery Pack Reconditioning,General Auto Workshop,5.61,2399.81,13455.4,970067.42,14608.27,30470.45,979438.01,False,0.0,979438.01,3264.79,3264.79
SLEV_00119,Nissan Leaf,2016,10,120,125301,77858,40,22.59,56.48,626,9000000,Kurunegala,0.88,24.6,0.396,True,Very Frequent,4,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00120,Hyundai Kona Electric,2023,3,36,34876,21670,64,55.52,86.75,174,15000000,Anuradhapura,0.85,32.4,0.298,False,Occasional,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00121,Hyundai Kona Electric,2024,2,24,21788,13538,64,57.22,89.41,108,15000000,Kurunegala,0.88,27.2,0.457,True,Occasional,0,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00122,Wuling Air EV,2022,4,48,33030,20523,26,21.78,83.77,165,4500000,Batticaloa,0.82,25.9,0.151,True,Rare,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00123,BYD Atto 3,2023,3,36,20856,12959,60,52.94,88.24,104,12000000,Anuradhapura,0.85,25.1,0.248,True,Occasional,2,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00124,Tesla Model 3,2019,7,84,77412,48101,75,56.13,74.84,387,18000000,Negombo,1.0,32.3,0.18,False,Frequent,4,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00125,Hyundai Kona Electric,2021,5,60,42457,26381,64,54.2,84.69,212,15000000,Negombo,1.0,28.8,0.315,True,Very Frequent,2,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00126,Nissan Leaf,2017,9,108,106473,66159,40,26.13,65.32,532,9000000,Ratnapura,0.87,29.1,0.188,True,Rare,5,True,Headlight/Taillight Replace,Hybrid Hub (Edirisinghe),5.97,3726.61,22245.01,163133.25,10365.33,8551.56,205873.33,False,0.0,205873.33,686.24,686.24
SLEV_00127,Nissan Leaf,2016,10,120,76921,47796,40,27.51,68.79,384,9000000,Jaffna,0.9,28.8,0.21,False,Frequent,5,True,Battery Cell Replacement,Authorized Dealer,9.64,4431.52,42708.39,3473709.81,12157.86,156474.92,3780585.46,False,0.0,3780585.46,12601.95,12601.95
SLEV_00128,Mahindra e2o,2017,9,108,106797,66360,10,6.83,68.32,533,2500000,Anuradhapura,0.85,29.5,0.066,False,Rare,3,True,Suspension Component Repair,Hybrid Hub (Edirisinghe),11.19,2575.32,28811.49,59163.16,3326.1,6859.79,94503.6,False,0.0,94503.6,315.01,315.01
SLEV_00129,Tesla Model 3,2023,3,36,46496,28891,75,66.82,89.09,232,18000000,Colombo,1.15,24.4,0.485,False,Frequent,0,True,Suspension Component Repair,Authorized Dealer,4.88,2784.17,13588.95,147090.74,6405.94,11162.75,170659.3,False,0.0,170659.3,568.86,568.86
SLEV_00130,Volkswagen ID.4,2021,5,60,34085,21179,77,59.98,77.89,170,14000000,Galle,0.9,30.4,0.308,True,Rare,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00131,Nissan Leaf 62kWh,2023,3,36,21596,13419,62,55.49,89.5,107,12000000,Ratnapura,0.87,30.7,0.438,True,Rare,1,True,Battery Cooling System Repair,Browns Hybrid Care,8.57,3720.73,31875.6,469741.25,4580.32,17080.59,538282.77,False,0.0,538282.77,1794.28,1794.28
SLEV_00132,MG ZS EV,2020,6,72,56767,35273,44,31.18,70.86,283,11000000,Kandy,0.95,23.7,0.256,True,Rare,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00133,Kia Niro EV,2024,2,24,17575,10920,64,60.03,93.8,87,15000000,Ratnapura,0.87,30.5,0.198,True,Frequent,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00134,Tesla Model S,2023,3,36,25685,15959,100,88.94,88.94,128,33000000,Ratnapura,0.87,25.9,0.105,False,Rare,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00135,Mahindra e2o,2015,11,132,96715,60095,10,6.88,68.8,483,2500000,Colombo,1.15,25.3,0.143,True,Very Frequent,8,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00136,Mahindra e2o,2018,8,96,73862,45895,10,7.7,77.04,369,2500000,Kandy,0.95,28.1,0.341,False,Rare,2,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00137,MG ZS EV,2021,5,60,42344,26311,44,36.7,83.41,211,11000000,Ratnapura,0.87,22.1,0.08,False,Rare,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00138,Mahindra e2o,2019,7,84,82821,51462,10,7.09,70.94,414,2500000,Batticaloa,0.82,23.0,0.281,False,Frequent,3,True,Motor Winding Repair,Independent EV Specialist,9.75,2940.04,28678.13,1694453.68,13999.62,79021.3,1783256.17,False,0.0,1783256.17,5944.19,5944.19
SLEV_00139,Tesla Model S,2019,7,84,62926,39100,100,75.13,75.13,314,33000000,Jaffna,0.9,29.3,0.018,True,Very Frequent,3,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00140,Tesla Model S,2016,10,120,133158,82740,100,59.48,59.48,665,33000000,Matara,0.85,24.5,0.288,False,Rare,7,True,High Voltage Cable Replacement,Browns Hybrid Care,4.47,4094.91,23813.04,311830.4,14107.65,15053.28,360989.75,False,0.0,360989.75,1203.3,1203.3
SLEV_00141,BYD Atto 3,2022,4,48,13762,8551,60,49.3,82.16,68,12000000,Matara,0.85,29.6,0.245,True,Rare,1,True,12V Auxiliary Battery,Independent EV Specialist,2.38,1488.73,3546.69,94799.13,14761.31,4786.76,118274.18,False,0.0,118274.18,394.25,394.25
SLEV_00142,Kia Niro EV,2022,4,48,48487,30128,64,51.76,80.88,242,15000000,Kandy,0.95,26.9,0.259,False,Frequent,2,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00143,Nissan Leaf,2022,4,48,50653,31474,40,32.84,82.09,253,9000000,Anuradhapura,0.85,28.5,0.188,True,Occasional,3,True,Tire Replacement (Set),Hybrid Hub (Edirisinghe),7.87,3719.62,29269.88,83827.03,10116.17,6327.46,127642.27,False,0.0,127642.27,425.47,425.47
SLEV_00144,Nissan Leaf 62kWh,2019,7,84,63091,39202,62,46.7,75.33,315,12000000,Kandy,0.95,24.3,0.074,True,Frequent,3,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00145,Mitsubishi i-MiEV,2012,14,168,187693,116626,16,8.0,50.0,938,2300000,Negombo,1.0,30.7,0.239,False,Occasional,8,True,Suspension Component Repair,Independent EV Specialist,8.72,3488.08,30414.16,203389.62,3038.01,13656.92,245449.53,False,0.0,245449.53,818.17,818.17
SLEV_00146,Tesla Model 3,2022,4,48,47891,29758,75,65.61,87.48,239,18000000,Jaffna,0.9,28.4,0.218,True,Occasional,2,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00147,Kia Niro EV,2024,2,24,22575,14027,64,59.54,93.03,112,15000000,Kandy,0.95,27.9,0.369,True,Very Frequent,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00148,Kia Niro EV,2024,2,24,15590,9687,64,60.75,94.92,77,15000000,Negombo,1.0,29.0,0.625,True,Occasional,0,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00149,Hyundai IONIQ Electric,2018,8,96,99626,61904,38,29.04,76.43,498,15000000,Matara,0.85,31.5,0.184,True,Occasional,6,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00150,Tesla Model 3,2021,5,60,53498,33242,75,60.77,81.03,267,18000000,Anuradhapura,0.85,27.4,0.239,False,Occasional,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00151,Volkswagen ID.4,2024,2,24,16165,10044,77,68.12,88.47,80,14000000,Batticaloa,0.82,25.1,0.283,True,Very Frequent,1,True,Body Panel Repair,Independent EV Specialist,9.66,2234.62,21593.66,85449.16,13583.91,7431.63,130897.68,True,70.12,39109.18,436.33,130.36
SLEV_00152,Mahindra e2o,2019,7,84,112660,70003,10,7.07,70.73,563,2500000,Batticaloa,0.82,24.4,0.278,False,Rare,4,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00153,Nissan Leaf,2024,2,24,23690,14720,40,36.12,90.3,118,9000000,Batticaloa,0.82,25.0,0.367,False,Frequent,0,True,Motor Bearing Replacement,Authorized Dealer,16.06,2411.38,38721.93,631395.44,11113.3,51357.08,715662.63,False,0.0,715662.63,2385.54,2385.54
SLEV_00154,Kia Niro EV,2022,4,48,39384,24472,64,50.16,78.38,196,15000000,Galle,0.9,29.9,0.422,False,Frequent,2,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00155,Hyundai Kona Electric,2020,6,72,70093,43553,64,50.62,79.1,350,15000000,Kandy,0.95,31.0,0.318,False,Rare,2,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00156,Kia Niro EV,2023,3,36,33878,21050,64,56.63,88.49,169,15000000,Kandy,0.95,32.7,0.302,True,Very Frequent,2,True,Headlight/Taillight Replace,Hybrid Hub (Edirisinghe),5.03,4081.8,20549.92,70001.28,11698.28,6579.34,103840.72,False,0.0,103840.72,346.14,346.14
SLEV_00157,Tesla Model 3,2019,7,84,56644,35196,75,59.0,78.67,283,18000000,Matara,0.85,31.8,0.197,False,Very Frequent,3,True,Motor Bearing Replacement,Hybrid Hub (Edirisinghe),7.58,2296.14,17406.48,1032831.74,10702.32,56963.85,1125516.48,False,0.0,1125516.48,3751.72,3751.72
SLEV_00158,Tesla Model S,2020,6,72,62695,38956,100,80.68,80.68,313,33000000,Jaffna,0.9,26.7,0.27,False,Frequent,4,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00159,Tesla Model S,2018,8,96,90741,56383,100,75.34,75.34,453,33000000,Matara,0.85,24.7,0.234,False,Very Frequent,5,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00160,Mitsubishi i-MiEV,2018,8,96,84930,52773,16,11.91,74.43,424,2300000,Anuradhapura,0.85,29.8,0.225,True,Rare,6,True,DC-DC Converter Repair,Authorized Dealer,13.57,4066.6,55191.18,157231.17,3094.1,12289.76,226614.18,False,0.0,226614.18,755.38,755.38
SLEV_00161,Nissan Leaf 62kWh,2024,2,24,24207,15041,62,55.1,88.87,121,12000000,Kurunegala,0.88,26.7,0.093,False,Very Frequent,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00162,Volkswagen ID.4,2024,2,24,22942,14255,77,69.22,89.89,114,14000000,Matara,0.85,28.5,0.394,False,Very Frequent,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00163,Nissan Leaf,2016,10,120,79084,49140,40,27.93,69.82,395,9000000,Colombo,1.15,32.1,0.398,True,Occasional,3,True,Motor Winding Repair,Browns Hybrid Care,15.06,3342.12,50341.32,931144.3,14522.01,64596.23,1098277.25,False,0.0,1098277.25,3660.92,3660.92
SLEV_00164,BYD Atto 3,2023,3,36,31749,19727,60,50.9,84.83,158,12000000,Matara,0.85,29.8,0.15,True,Frequent,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00165,Tesla Model 3,2021,5,60,28691,17827,75,60.96,81.28,143,18000000,Anuradhapura,0.85,25.6,0.026,False,Occasional,3,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00166,Mitsubishi i-MiEV,2016,10,120,118652,73726,16,11.13,69.55,593,2300000,Kurunegala,0.88,30.9,0.503,True,Very Frequent,3,True,Cooling Fan Replacement,Authorized Dealer,10.98,2513.68,27595.78,117761.42,13150.19,6403.93,169250.28,False,0.0,169250.28,564.17,564.17
SLEV_00167,Nissan Leaf 62kWh,2024,2,24,6978,4335,62,56.81,91.63,34,12000000,Kandy,0.95,28.3,0.345,True,Frequent,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00168,Kia Niro EV,2024,2,24,25262,15697,64,56.7,88.6,126,15000000,Galle,0.9,26.2,0.344,True,Very Frequent,0,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00169,Mitsubishi i-MiEV,2018,8,96,68124,42330,16,11.18,69.87,340,2300000,Colombo,1.15,25.4,0.233,True,Very Frequent,5,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00170,Volkswagen ID.4,2022,4,48,30764,19115,77,67.39,87.52,153,14000000,Jaffna,0.9,28.5,0.532,False,Frequent,2,True,Software Update/Diagnostic,Hybrid Hub (Edirisinghe),4.8,3319.02,15938.85,16240.28,6228.24,1642.93,39124.52,False,0.0,39124.52,130.42,130.42
SLEV_00171,Tesla Model 3,2020,6,72,44110,27408,75,58.22,77.62,220,18000000,Kurunegala,0.88,29.4,0.296,False,Very Frequent,3,True,Battery Thermal Management,Authorized Dealer,3.95,2681.61,10579.04,582529.29,3370.29,13708.94,588353.26,False,0.0,588353.26,1961.18,1961.18
SLEV_00172,Hyundai Kona Electric,2019,7,84,66799,41506,64,45.38,70.9,333,15000000,Jaffna,0.9,28.4,0.335,True,Occasional,3,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00173,Kia Niro EV,2019,7,84,54269,33721,64,49.28,77.01,271,15000000,Colombo,1.15,26.3,0.028,True,Occasional,4,True,Wiring Harness Repair,Independent EV Specialist,10.16,4668.67,47427.17,85810.93,13552.09,9130.46,158682.82,False,0.0,158682.82,528.94,528.94
SLEV_00174,Tesla Model S,2017,9,108,59726,37112,100,77.67,77.67,298,33000000,Negombo,1.0,26.5,0.283,False,Very Frequent,5,True,Steering System Repair,Authorized Dealer,4.26,3757.27,20827.94,513316.04,10266.06,18603.11,554897.58,False,0.0,554897.58,1849.66,1849.66
SLEV_00175,Hyundai IONIQ Electric,2023,3,36,20624,12815,38,34.41,90.56,103,15000000,Batticaloa,0.82,27.2,0.468,True,Occasional,0,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00176,Kia Niro EV,2024,2,24,13311,8271,64,59.41,92.83,66,15000000,Kurunegala,0.88,30.4,0.365,False,Occasional,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00177,Mahindra e2o,2017,9,108,137494,85434,10,6.68,66.78,687,2500000,Galle,0.9,25.2,0.337,False,Rare,2,True,Onboard Charger Replacement,Browns Hybrid Care,12.0,2426.01,29100.33,323661.63,6010.72,21363.82,387991.26,False,0.0,387991.26,1293.3,1293.3
SLEV_00178,Mercedes B250e,2014,12,144,136544,84844,28,17.81,63.62,682,18000000,Galle,0.9,27.0,0.077,False,Very Frequent,7,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00179,Kia Niro EV,2024,2,24,11882,7383,64,58.73,91.77,59,15000000,Kurunegala,0.88,25.1,0.179,True,Frequent,0,True,Battery Module Replacement,Browns Hybrid Care,19.44,2812.56,54689.64,1608687.3,11681.37,34171.17,1724519.22,False,0.0,1724519.22,5748.4,5748.4
SLEV_00180,Wuling Air EV,2024,2,24,16506,10256,26,23.4,90.0,82,4500000,Jaffna,0.9,29.5,0.238,False,Rare,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00181,Mercedes B250e,2016,10,120,111800,69469,28,18.4,65.72,559,18000000,Kurunegala,0.88,25.7,0.313,False,Occasional,4,True,Window Regulator,Browns Hybrid Care,11.18,2992.68,33446.08,92622.32,7421.39,9293.86,145160.47,False,0.0,145160.47,483.87,483.87
SLEV_00182,Hyundai Kona Electric,2020,6,72,68074,42299,64,51.45,80.39,340,15000000,Galle,0.9,28.0,0.21,False,Frequent,2,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00183,Mercedes B250e,2016,10,120,82756,51422,28,18.79,67.1,413,18000000,Kandy,0.95,23.0,0.185,True,Frequent,2,True,High Voltage Cable Replacement,Authorized Dealer,3.97,4087.35,16235.22,367488.23,11221.61,10216.99,396620.72,False,0.0,396620.72,1322.07,1322.07
SLEV_00184,Volkswagen ID.4,2024,2,24,16659,10351,77,71.53,92.9,83,14000000,Anuradhapura,0.85,27.3,0.573,True,Frequent,0,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00185,Tesla Model S,2023,3,36,23614,14673,100,88.08,88.08,118,33000000,Negombo,1.0,29.1,0.415,True,Occasional,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00186,Volkswagen ID.4,2024,2,24,20560,12775,77,75.15,97.6,102,14000000,Anuradhapura,0.85,31.1,0.112,True,Occasional,1,True,Inverter Repair/Replace,Independent EV Specialist,16.3,1741.49,28381.67,622930.82,5668.34,33316.9,697735.86,True,52.89,328727.03,2325.79,1095.76
SLEV_00187,Volkswagen ID.4,2023,3,36,45663,28373,77,66.28,86.08,228,14000000,Negombo,1.0,34.7,0.076,False,Very Frequent,2,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00188,Tesla Model S,2021,5,60,55418,34435,100,80.64,80.64,277,33000000,Colombo,1.15,35.9,0.44,False,Very Frequent,3,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00189,BYD Atto 3,2022,4,48,28880,17945,60,50.62,84.37,144,12000000,Negombo,1.0,26.0,0.552,True,Frequent,2,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00190,MG ZS EV,2023,3,36,27555,17121,44,38.81,88.21,137,11000000,Jaffna,0.9,25.7,0.315,False,Very Frequent,0,True,DC-DC Converter Repair,Authorized Dealer,4.7,2258.49,10622.64,254192.83,5180.68,17103.08,297088.2,False,0.0,297088.2,990.29,990.29
SLEV_00191,Mercedes B250e,2019,7,84,68361,42477,28,21.55,76.97,341,18000000,Matara,0.85,28.9,0.183,False,Occasional,4,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_00192,Hyundai IONIQ Electric,2023,3,36,30779,19125,38,32.84,86.41,153,15000000,Batticaloa,0.82,30.0,0.607,True,Very Frequent,0,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
